du Plessis,Aaron Finch,48
du Plessis,Ajinkya Rahane,66
du Plessis,Ambati Rayudu,77
du Plessis,Brendon McCullum,57.5
du Plessis,Chris Gayle,62
du Plessis,David Miller,53
du Plessis,David Warner,77
du Plessis,de Villiers,55
du Plessis,Dinesh Karthik,66
du Plessis,du Plessis,0
du Plessis,Dwayne Smith,55
du Plessis,Gautam Gambhir,56
du Plessis,Kieron Pollard,67
du Plessis,Manish Pandey,58
du Plessis,Michael Hussey,45
du Plessis,MS Dhoni,63
du Plessis,Murali Vijay,64
du Plessis,Parthiv Patel,53
du Plessis,Robin Uthappa,60
du Plessis,Rohit Sharma,71
du Plessis,Sanju Samson,55
du Plessis,Shane Watson,60
du Plessis,Shaun Marsh,86
du Plessis,Shikhar Dhawan,63
du Plessis,Steve Smith,85
du Plessis,Suresh Raina,57
du Plessis,Virat Kohli,65
du Plessis,Yusuf Pathan,98
du Plessis,Yuvraj Singh,61.5
Dwayne Smith,Aaron Finch,54
Dwayne Smith,Ajinkya Rahane,59
Dwayne Smith,Ambati Rayudu,55
Dwayne Smith,Brendon McCullum,54
Dwayne Smith,Chris Gayle,58
Dwayne Smith,David Miller,50
Dwayne Smith,David Warner,52
Dwayne Smith,de Villiers,54
Dwayne Smith,Dinesh Karthik,59
Dwayne Smith,du Plessis,55
Dwayne Smith,Dwayne Smith,0
Dwayne Smith,Gautam Gambhir,40
Dwayne Smith,Kieron Pollard,59
Dwayne Smith,Manish Pandey,54
Dwayne Smith,Michael Hussey,68
Dwayne Smith,MS Dhoni,51
Dwayne Smith,Murali Vijay,59
Dwayne Smith,Parthiv Patel,48
Dwayne Smith,Robin Uthappa,59
Dwayne Smith,Rohit Sharma,48
Dwayne Smith,Sanju Samson,39
Dwayne Smith,Shane Watson,48
Dwayne Smith,Shaun Marsh,65
Dwayne Smith,Shikhar Dhawan,54
Dwayne Smith,Steve Smith,47
Dwayne Smith,Suresh Raina,54
Dwayne Smith,Virat Kohli,49
Dwayne Smith,Yusuf Pathan,64
Dwayne Smith,Yuvraj Singh,62
Gautam Gambhir,Aaron Finch,52
Gautam Gambhir,Ajinkya Rahane,71.5
Gautam Gambhir,Ambati Rayudu,67
Gautam Gambhir,Brendon McCullum,54.5
Gautam Gambhir,Chris Gayle,46
Gautam Gambhir,David Miller,45.5
Gautam Gambhir,David Warner,56
Gautam Gambhir,de Villiers,52
Gautam Gambhir,Dinesh Karthik,55.5
Gautam Gambhir,du Plessis,56
Gautam Gambhir,Dwayne Smith,40
Gautam Gambhir,Gautam Gambhir,0
Gautam Gambhir,Kieron Pollard,58
Gautam Gambhir,Manish Pandey,61.5
Gautam Gambhir,Michael Hussey,56
Gautam Gambhir,MS Dhoni,47
Gautam Gambhir,Murali Vijay,46
Gautam Gambhir,Parthiv Patel,52
Gautam Gambhir,Robin Uthappa,53
Gautam Gambhir,Rohit Sharma,58
Gautam Gambhir,Sanju Samson,34
Gautam Gambhir,Shane Watson,41
Gautam Gambhir,Shaun Marsh,61
Gautam Gambhir,Shikhar Dhawan,49
Gautam Gambhir,Steve Smith,47
Gautam Gambhir,Suresh Raina,41
Gautam Gambhir,Virat Kohli,50
Gautam Gambhir,Yusuf Pathan,70
Gautam Gambhir,Yuvraj Singh,62
Kieron Pollard,Aaron Finch,63.5
Kieron Pollard,Ajinkya Rahane,57
Kieron Pollard,Ambati Rayudu,79
Kieron Pollard,Brendon McCullum,53.5
Kieron Pollard,Chris Gayle,38
Kieron Pollard,David Miller,47
Kieron Pollard,David Warner,48
Kieron Pollard,de Villiers,55
Kieron Pollard,Dinesh Karthik,44
Kieron Pollard,du Plessis,67
Kieron Pollard,Dwayne Smith,59
Kieron Pollard,Gautam Gambhir,58
Kieron Pollard,Kieron Pollard,0
Kieron Pollard,Manish Pandey,53.5
Kieron Pollard,Michael Hussey,50
Kieron Pollard,MS Dhoni,34
Kieron Pollard,Murali Vijay,58
Kieron Pollard,Parthiv Patel,62
Kieron Pollard,Robin Uthappa,55
Kieron Pollard,Rohit Sharma,76
Kieron Pollard,Sanju Samson,57
Kieron Pollard,Shane Watson,68
Kieron Pollard,Shaun Marsh,58
Kieron Pollard,Shikhar Dhawan,63
Kieron Pollard,Steve Smith,53
Kieron Pollard,Suresh Raina,52
Kieron Pollard,Virat Kohli,40
Kieron Pollard,Yusuf Pathan,48
Kieron Pollard,Yuvraj Singh,47
Manish Pandey,Aaron Finch,60
Manish Pandey,Ajinkya Rahane,58
Manish Pandey,Ambati Rayudu,71
Manish Pandey,Brendon McCullum,48
Manish Pandey,Chris Gayle,49.5
Manish Pandey,David Miller,48
Manish Pandey,David Warner,60
Manish Pandey,de Villiers,49.5
Manish Pandey,Dinesh Karthik,52
Manish Pandey,du Plessis,58
Manish Pandey,Dwayne Smith,54
Manish Pandey,Gautam Gambhir,61.5
Manish Pandey,Kieron Pollard,53.5
Manish Pandey,Manish Pandey,0
Manish Pandey,Michael Hussey,46
Manish Pandey,MS Dhoni,56
Manish Pandey,Murali Vijay,60
Manish Pandey,Parthiv Patel,59
Manish Pandey,Robin Uthappa,69
Manish Pandey,Rohit Sharma,61
Manish Pandey,Sanju Samson,54
Manish Pandey,Shane Watson,58
Manish Pandey,Shaun Marsh,58
Manish Pandey,Shikhar Dhawan,79.5
Manish Pandey,Steve Smith,53
Manish Pandey,Suresh Raina,63.5
Manish Pandey,Virat Kohli,50
Manish Pandey,Yusuf Pathan,54
Manish Pandey,Yuvraj Singh,62
Michael Hussey,Aaron Finch,51
Michael Hussey,Ajinkya Rahane,70
Michael Hussey,Ambati Rayudu,83
Michael Hussey,Brendon McCullum,48
Michael Hussey,Chris Gayle,44
Michael Hussey,David Miller,46
Michael Hussey,David Warner,45
Michael Hussey,de Villiers,47
Michael Hussey,Dinesh Karthik,43.5
Michael Hussey,du Plessis,45
Michael Hussey,Dwayne Smith,68
Michael Hussey,Gautam Gambhir,56
Michael Hussey,Kieron Pollard,50
Michael Hussey,Manish Pandey,46
Michael Hussey,Michael Hussey,0
Michael Hussey,MS Dhoni,51
Michael Hussey,Murali Vijay,46
Michael Hussey,Parthiv Patel,63
Michael Hussey,Robin Uthappa,63
Michael Hussey,Rohit Sharma,81
Michael Hussey,Sanju Samson,49
Michael Hussey,Shane Watson,66
Michael Hussey,Shaun Marsh,65
Michael Hussey,Shikhar Dhawan,68
Michael Hussey,Steve Smith,51
Michael Hussey,Suresh Raina,60.5
Michael Hussey,Virat Kohli,47.5
Michael Hussey,Yusuf Pathan,64
Michael Hussey,Yuvraj Singh,42
MS Dhoni,Aaron Finch,63
MS Dhoni,Ajinkya Rahane,63
MS Dhoni,Ambati Rayudu,71
MS Dhoni,Brendon McCullum,50
MS Dhoni,Chris Gayle,42
MS Dhoni,David Miller,44
MS Dhoni,David Warner,37
MS Dhoni,de Villiers,63
MS Dhoni,Dinesh Karthik,48
MS Dhoni,du Plessis,63
MS Dhoni,Dwayne Smith,51
MS Dhoni,Gautam Gambhir,47
MS Dhoni,Kieron Pollard,34
MS Dhoni,Manish Pandey,56
MS Dhoni,Michael Hussey,51
MS Dhoni,MS Dhoni,0
MS Dhoni,Murali Vijay,47
MS Dhoni,Parthiv Patel,63
MS Dhoni,Robin Uthappa,63
MS Dhoni,Rohit Sharma,76
MS Dhoni,Sanju Samson,48
MS Dhoni,Shane Watson,53
MS Dhoni,Shaun Marsh,56
MS Dhoni,Shikhar Dhawan,50
MS Dhoni,Steve Smith,44
MS Dhoni,Suresh Raina,49
MS Dhoni,Virat Kohli,39
MS Dhoni,Yusuf Pathan,48
MS Dhoni,Yuvraj Singh,55
Murali Vijay,Aaron Finch,60
Murali Vijay,Ajinkya Rahane,60
Murali Vijay,Ambati Rayudu,81
Murali Vijay,Brendon McCullum,48
Murali Vijay,Chris Gayle,40.5
Murali Vijay,David Miller,45
Murali Vijay,David Warner,48
Murali Vijay,de Villiers,64
Murali Vijay,Dinesh Karthik,55
Murali Vijay,du Plessis,64
Murali Vijay,Dwayne Smith,59
Murali Vijay,Gautam Gambhir,46
Murali Vijay,Kieron Pollard,58
Murali Vijay,Manish Pandey,60
Murali Vijay,Michael Hussey,46
Murali Vijay,MS Dhoni,47
Murali Vijay,Murali Vijay,0
Murali Vijay,Parthiv Patel,64
Murali Vijay,Robin Uthappa,64
Murali Vijay,Rohit Sharma,76
Murali Vijay,Sanju Samson,50
Murali Vijay,Shane Watson,54
Murali Vijay,Shaun Marsh,55.5
Murali Vijay,Shikhar Dhawan,51
Murali Vijay,Steve Smith,63
Murali Vijay,Suresh Raina,52
Murali Vijay,Virat Kohli,46
Murali Vijay,Yusuf Pathan,67.5
Murali Vijay,Yuvraj Singh,61
Parthiv Patel,Aaron Finch,49
Parthiv Patel,Ajinkya Rahane,61
Parthiv Patel,Ambati Rayudu,67
Parthiv Patel,Brendon McCullum,61
Parthiv Patel,Chris Gayle,56
Parthiv Patel,David Miller,54
Parthiv Patel,David Warner,77
Parthiv Patel,de Villiers,60
Parthiv Patel,Dinesh Karthik,66
Parthiv Patel,du Plessis,53
Parthiv Patel,Dwayne Smith,48
Parthiv Patel,Gautam Gambhir,52
Parthiv Patel,Kieron Pollard,62
Parthiv Patel,Manish Pandey,59
Parthiv Patel,Michael Hussey,63
Parthiv Patel,MS Dhoni,63
Parthiv Patel,Murali Vijay,64
Parthiv Patel,Parthiv Patel,0
Parthiv Patel,Robin Uthappa,62
Parthiv Patel,Rohit Sharma,66
Parthiv Patel,Sanju Samson,47
Parthiv Patel,Shane Watson,60
Parthiv Patel,Shaun Marsh,86
Parthiv Patel,Shikhar Dhawan,58
Parthiv Patel,Steve Smith,85
Parthiv Patel,Suresh Raina,57
Parthiv Patel,Virat Kohli,65
Parthiv Patel,Yusuf Pathan,98
Parthiv Patel,Yuvraj Singh,64
Robin Uthappa,Aaron Finch,53.5
Robin Uthappa,Ajinkya Rahane,57
Robin Uthappa,Ambati Rayudu,80
Robin Uthappa,Brendon McCullum,61
Robin Uthappa,Chris Gayle,50
Robin Uthappa,David Miller,56
Robin Uthappa,David Warner,77
Robin Uthappa,de Villiers,48
Robin Uthappa,Dinesh Karthik,66
Robin Uthappa,du Plessis,60
Robin Uthappa,Dwayne Smith,59
Robin Uthappa,Gautam Gambhir,53
Robin Uthappa,Kieron Pollard,55
Robin Uthappa,Manish Pandey,69
Robin Uthappa,Michael Hussey,63
Robin Uthappa,MS Dhoni,63
Robin Uthappa,Murali Vijay,64
Robin Uthappa,Parthiv Patel,62
Robin Uthappa,Robin Uthappa,0
Robin Uthappa,Rohit Sharma,75
Robin Uthappa,Sanju Samson,47
Robin Uthappa,Shane Watson,60
Robin Uthappa,Shaun Marsh,86
Robin Uthappa,Shikhar Dhawan,58
Robin Uthappa,Steve Smith,85
Robin Uthappa,Suresh Raina,57
Robin Uthappa,Virat Kohli,65
Robin Uthappa,Yusuf Pathan,98
Robin Uthappa,Yuvraj Singh,71
Rohit Sharma,Aaron Finch,76
Rohit Sharma,Ajinkya Rahane,65
Rohit Sharma,Ambati Rayudu,55
Rohit Sharma,Brendon McCullum,76
Rohit Sharma,Chris Gayle,67
Rohit Sharma,David Miller,72
Rohit Sharma,David Warner,60
Rohit Sharma,de Villiers,62
Rohit Sharma,Dinesh Karthik,68
Rohit Sharma,du Plessis,71
Rohit Sharma,Dwayne Smith,48
Rohit Sharma,Gautam Gambhir,58
Rohit Sharma,Kieron Pollard,76
Rohit Sharma,Manish Pandey,61
Rohit Sharma,Michael Hussey,81
Rohit Sharma,MS Dhoni,76
Rohit Sharma,Murali Vijay,76
Rohit Sharma,Parthiv Patel,66
Rohit Sharma,Robin Uthappa,75
Rohit Sharma,Rohit Sharma,0
Rohit Sharma,Sanju Samson,46
Rohit Sharma,Shane Watson,49
Rohit Sharma,Shaun Marsh,76
Rohit Sharma,Shikhar Dhawan,66
Rohit Sharma,Steve Smith,51
Rohit Sharma,Suresh Raina,57
Rohit Sharma,Virat Kohli,68
Rohit Sharma,Yusuf Pathan,73
Rohit Sharma,Yuvraj Singh,75
Sanju Samson,Aaron Finch,47
Sanju Samson,Ajinkya Rahane,61
Sanju Samson,Ambati Rayudu,59
Sanju Samson,Brendon McCullum,45
Sanju Samson,Chris Gayle,47.5
Sanju Samson,David Miller,46
Sanju Samson,David Warner,55
Sanju Samson,de Villiers,54
Sanju Samson,Dinesh Karthik,55.5
Sanju Samson,du Plessis,55
Sanju Samson,Dwayne Smith,39
Sanju Samson,Gautam Gambhir,34
Sanju Samson,Kieron Pollard,57
Sanju Samson,Manish Pandey,54
Sanju Samson,Michael Hussey,49
Sanju Samson,MS Dhoni,48
Sanju Samson,Murali Vijay,50
Sanju Samson,Parthiv Patel,47
Sanju Samson,Robin Uthappa,47
Sanju Samson,Rohit Sharma,46
Sanju Samson,Sanju Samson,0
Sanju Samson,Shane Watson,45
Sanju Samson,Shaun Marsh,64
Sanju Samson,Shikhar Dhawan,49
Sanju Samson,Steve Smith,48
Sanju Samson,Suresh Raina,50
Sanju Samson,Virat Kohli,44
Sanju Samson,Yusuf Pathan,67.5
Sanju Samson,Yuvraj Singh,60
Shane Watson,Aaron Finch,60
Shane Watson,Ajinkya Rahane,71.5
Shane Watson,Ambati Rayudu,70
Shane Watson,Brendon McCullum,55
Shane Watson,Chris Gayle,56
Shane Watson,David Miller,51
Shane Watson,David Warner,42
Shane Watson,de Villiers,60
Shane Watson,Dinesh Karthik,59.5
Shane Watson,du Plessis,60
Shane Watson,Dwayne Smith,48
Shane Watson,Gautam Gambhir,41
Shane Watson,Kieron Pollard,68
Shane Watson,Manish Pandey,58
Shane Watson,Michael Hussey,66
Shane Watson,MS Dhoni,53
Shane Watson,Murali Vijay,54
Shane Watson,Parthiv Patel,60
Shane Watson,Robin Uthappa,60
Shane Watson,Rohit Sharma,49
Shane Watson,Sanju Samson,45
Shane Watson,Shane Watson,0
Shane Watson,Shaun Marsh,71
Shane Watson,Shikhar Dhawan,48
Shane Watson,Steve Smith,48
Shane Watson,Suresh Raina,46.5
Shane Watson,Virat Kohli,50
Shane Watson,Yusuf Pathan,78
Shane Watson,Yuvraj Singh,71
Shaun Marsh,Aaron Finch,86
Shaun Marsh,Ajinkya Rahane,86
Shaun Marsh,Ambati Rayudu,81.5
Shaun Marsh,Brendon McCullum,57
Shaun Marsh,Chris Gayle,64
Shaun Marsh,David Miller,60
Shaun Marsh,David Warner,49
Shaun Marsh,de Villiers,86
Shaun Marsh,Dinesh Karthik,58
Shaun Marsh,du Plessis,86
Shaun Marsh,Dwayne Smith,65
Shaun Marsh,Gautam Gambhir,61
Shaun Marsh,Kieron Pollard,58
Shaun Marsh,Manish Pandey,58
Shaun Marsh,Michael Hussey,65
Shaun Marsh,MS Dhoni,56
Shaun Marsh,Murali Vijay,55.5
Shaun Marsh,Parthiv Patel,86
Shaun Marsh,Robin Uthappa,86
Shaun Marsh,Rohit Sharma,76
Shaun Marsh,Sanju Samson,64
Shaun Marsh,Shane Watson,71
Shaun Marsh,Shaun Marsh,0
Shaun Marsh,Shikhar Dhawan,64
Shaun Marsh,Steve Smith,53
Shaun Marsh,Suresh Raina,59
Shaun Marsh,Virat Kohli,52
Shaun Marsh,Yusuf Pathan,46
Shaun Marsh,Yuvraj Singh,53
Shikhar Dhawan,Aaron Finch,58
Shikhar Dhawan,Ajinkya Rahane,69
Shikhar Dhawan,Ambati Rayudu,70
Shikhar Dhawan,Brendon McCullum,59
Shikhar Dhawan,Chris Gayle,64
Shikhar Dhawan,David Miller,54
Shikhar Dhawan,David Warner,63
Shikhar Dhawan,de Villiers,58
Shikhar Dhawan,Dinesh Karthik,55
Shikhar Dhawan,du Plessis,63
Shikhar Dhawan,Dwayne Smith,54
Shikhar Dhawan,Gautam Gambhir,49
Shikhar Dhawan,Kieron Pollard,63
Shikhar Dhawan,Manish Pandey,79.5
Shikhar Dhawan,Michael Hussey,68
Shikhar Dhawan,MS Dhoni,50
Shikhar Dhawan,Murali Vijay,51
Shikhar Dhawan,Parthiv Patel,58
Shikhar Dhawan,Robin Uthappa,58
Shikhar Dhawan,Rohit Sharma,66
Shikhar Dhawan,Sanju Samson,49
Shikhar Dhawan,Shane Watson,48
Shikhar Dhawan,Shaun Marsh,64
Shikhar Dhawan,Shikhar Dhawan,0
Shikhar Dhawan,Steve Smith,64
Shikhar Dhawan,Suresh Raina,50
Shikhar Dhawan,Virat Kohli,56
Shikhar Dhawan,Yusuf Pathan,57
Shikhar Dhawan,Yuvraj Singh,70
Steve Smith,Aaron Finch,61
Steve Smith,Ajinkya Rahane,61
Steve Smith,Ambati Rayudu,67
Steve Smith,Brendon McCullum,51
Steve Smith,Chris Gayle,53
Steve Smith,David Miller,46
Steve Smith,David Warner,41
Steve Smith,de Villiers,85
Steve Smith,Dinesh Karthik,56
Steve Smith,du Plessis,85
Steve Smith,Dwayne Smith,47
Steve Smith,Gautam Gambhir,47
Steve Smith,Kieron Pollard,53
Steve Smith,Manish Pandey,53
Steve Smith,Michael Hussey,51
Steve Smith,MS Dhoni,44
Steve Smith,Murali Vijay,63
Steve Smith,Parthiv Patel,85
Steve Smith,Robin Uthappa,85
Steve Smith,Rohit Sharma,51
Steve Smith,Sanju Samson,48
Steve Smith,Shane Watson,48
Steve Smith,Shaun Marsh,53
Steve Smith,Shikhar Dhawan,64
Steve Smith,Steve Smith,0
Steve Smith,Suresh Raina,55
Steve Smith,Virat Kohli,43
Steve Smith,Yusuf Pathan,61
Steve Smith,Yuvraj Singh,61
Suresh Raina,Aaron Finch,59
Suresh Raina,Ajinkya Rahane,57
Suresh Raina,Ambati Rayudu,75
Suresh Raina,Brendon McCullum,62
Suresh Raina,Chris Gayle,55
Suresh Raina,David Miller,55.5
Suresh Raina,David Warner,47
Suresh Raina,de Villiers,57
Suresh Raina,Dinesh Karthik,55.5
Suresh Raina,du Plessis,57
Suresh Raina,Dwayne Smith,54
Suresh Raina,Gautam Gambhir,41
Suresh Raina,Kieron Pollard,52
Suresh Raina,Manish Pandey,63.5
Suresh Raina,Michael Hussey,60.5
Suresh Raina,MS Dhoni,49
Suresh Raina,Murali Vijay,52
Suresh Raina,Parthiv Patel,57
