Brendon McCullum,Murali Vijay,52
Brendon McCullum,Parthiv Patel,48
Brendon McCullum,Robin Uthappa,53
Brendon McCullum,Rohit Sharma,71
Brendon McCullum,Sanju Samson,68
Brendon McCullum,Shane Watson,89
Brendon McCullum,Shaun Marsh,78
Brendon McCullum,Shikhar Dhawan,53
Brendon McCullum,Steve Smith,78
Brendon McCullum,Suresh Raina,60
Brendon McCullum,Virat Kohli,64
Brendon McCullum,Yusuf Pathan,57
Brendon McCullum,Yuvraj Singh,52
Chris Gayle,Aaron Finch,38
Chris Gayle,Ajinkya Rahane,73
Chris Gayle,Ambati Rayudu,56
Chris Gayle,Brendon McCullum,63
Chris Gayle,Chris Gayle,0
Chris Gayle,David Miller,48
Chris Gayle,David Warner,48
Chris Gayle,de Villiers,46
Chris Gayle,Dinesh Karthik,50
Chris Gayle,du Plessis,50
Chris Gayle,Dwayne Smith,62
Chris Gayle,Gautam Gambhir,48
Chris Gayle,Kieron Pollard,57
Chris Gayle,Manish Pandey,74
Chris Gayle,Michael Hussey,55
Chris Gayle,MS Dhoni,53
Chris Gayle,Murali Vijay,59
Chris Gayle,Parthiv Patel,53
Chris Gayle,Robin Uthappa,49
Chris Gayle,Rohit Sharma,63
Chris Gayle,Sanju Samson,48
Chris Gayle,Shane Watson,51
Chris Gayle,Shaun Marsh,52
Chris Gayle,Shikhar Dhawan,54
Chris Gayle,Steve Smith,66
Chris Gayle,Suresh Raina,62
Chris Gayle,Virat Kohli,55
Chris Gayle,Yusuf Pathan,50
Chris Gayle,Yuvraj Singh,56
David Miller,Aaron Finch,57
David Miller,Ajinkya Rahane,73
David Miller,Ambati Rayudu,64
David Miller,Brendon McCullum,70
David Miller,Chris Gayle,48
David Miller,David Miller,0
David Miller,David Warner,64
David Miller,de Villiers,53
David Miller,Dinesh Karthik,64
David Miller,du Plessis,66
David Miller,Dwayne Smith,62
David Miller,Gautam Gambhir,62
David Miller,Kieron Pollard,58
David Miller,Manish Pandey,74
David Miller,Michael Hussey,67
David Miller,MS Dhoni,65
David Miller,Murali Vijay,57
David Miller,Parthiv Patel,60
David Miller,Robin Uthappa,56
David Miller,Rohit Sharma,63
David Miller,Sanju Samson,44.5
David Miller,Shane Watson,58
David Miller,Shaun Marsh,62
David Miller,Shikhar Dhawan,63
David Miller,Steve Smith,71
David Miller,Suresh Raina,55
David Miller,Virat Kohli,64
David Miller,Yusuf Pathan,60
David Miller,Yuvraj Singh,64
David Warner,Aaron Finch,58
David Warner,Ajinkya Rahane,71
David Warner,Ambati Rayudu,66
David Warner,Brendon McCullum,50
David Warner,Chris Gayle,48
David Warner,David Miller,64
David Warner,David Warner,0
David Warner,de Villiers,71
David Warner,Dinesh Karthik,57
David Warner,du Plessis,51
David Warner,Dwayne Smith,53
David Warner,Gautam Gambhir,40
David Warner,Kieron Pollard,59
David Warner,Manish Pandey,65
David Warner,Michael Hussey,73
David Warner,MS Dhoni,59
David Warner,Murali Vijay,60
David Warner,Parthiv Patel,47
David Warner,Robin Uthappa,53
David Warner,Rohit Sharma,68
David Warner,Sanju Samson,58
David Warner,Shane Watson,89
David Warner,Shaun Marsh,86
David Warner,Shikhar Dhawan,53
David Warner,Steve Smith,78
David Warner,Suresh Raina,60
David Warner,Virat Kohli,48
David Warner,Yusuf Pathan,57
David Warner,Yuvraj Singh,43
de Villiers,Aaron Finch,42
de Villiers,Ajinkya Rahane,72
de Villiers,Ambati Rayudu,71
de Villiers,Brendon McCullum,71
de Villiers,Chris Gayle,46
de Villiers,David Miller,53
de Villiers,David Warner,71
de Villiers,de Villiers,0
de Villiers,Dinesh Karthik,54
de Villiers,du Plessis,43
de Villiers,Dwayne Smith,61
de Villiers,Gautam Gambhir,71
de Villiers,Kieron Pollard,61
de Villiers,Manish Pandey,55
de Villiers,Michael Hussey,50
de Villiers,MS Dhoni,71
de Villiers,Murali Vijay,61
de Villiers,Parthiv Patel,71
de Villiers,Robin Uthappa,45
de Villiers,Rohit Sharma,63
de Villiers,Sanju Samson,42
de Villiers,Shane Watson,39
de Villiers,Shaun Marsh,39
de Villiers,Shikhar Dhawan,39
de Villiers,Steve Smith,66.5
de Villiers,Suresh Raina,50.5
de Villiers,Virat Kohli,71
de Villiers,Yusuf Pathan,49
de Villiers,Yuvraj Singh,71
Dinesh Karthik,Aaron Finch,57
Dinesh Karthik,Ajinkya Rahane,73
Dinesh Karthik,Ambati Rayudu,59.5
Dinesh Karthik,Brendon McCullum,57
Dinesh Karthik,Chris Gayle,50
Dinesh Karthik,David Miller,64
Dinesh Karthik,David Warner,57
Dinesh Karthik,de Villiers,54
Dinesh Karthik,Dinesh Karthik,0
Dinesh Karthik,du Plessis,62
Dinesh Karthik,Dwayne Smith,61
Dinesh Karthik,Gautam Gambhir,61
Dinesh Karthik,Kieron Pollard,53.5
Dinesh Karthik,Manish Pandey,57
Dinesh Karthik,Michael Hussey,73
Dinesh Karthik,MS Dhoni,66
Dinesh Karthik,Murali Vijay,39.5
Dinesh Karthik,Parthiv Patel,59
Dinesh Karthik,Robin Uthappa,65
Dinesh Karthik,Rohit Sharma,63
Dinesh Karthik,Sanju Samson,48
Dinesh Karthik,Shane Watson,75
Dinesh Karthik,Shaun Marsh,67
Dinesh Karthik,Shikhar Dhawan,62
Dinesh Karthik,Steve Smith,71
Dinesh Karthik,Suresh Raina,59
Dinesh Karthik,Virat Kohli,61
Dinesh Karthik,Yusuf Pathan,74
Dinesh Karthik,Yuvraj Singh,57
du Plessis,Aaron Finch,54
du Plessis,Ajinkya Rahane,73
du Plessis,Ambati Rayudu,62
du Plessis,Brendon McCullum,58
du Plessis,Chris Gayle,50
du Plessis,David Miller,66
du Plessis,David Warner,51
du Plessis,de Villiers,43
du Plessis,Dinesh Karthik,62
du Plessis,du Plessis,0
du Plessis,Dwayne Smith,65
du Plessis,Gautam Gambhir,50
du Plessis,Kieron Pollard,56
du Plessis,Manish Pandey,61
du Plessis,Michael Hussey,48.5
du Plessis,MS Dhoni,57
du Plessis,Murali Vijay,53
du Plessis,Parthiv Patel,52
du Plessis,Robin Uthappa,54
du Plessis,Rohit Sharma,64
du Plessis,Sanju Samson,38
du Plessis,Shane Watson,56
du Plessis,Shaun Marsh,51
du Plessis,Shikhar Dhawan,50
du Plessis,Steve Smith,48
du Plessis,Suresh Raina,55
du Plessis,Virat Kohli,53
du Plessis,Yusuf Pathan,63
du Plessis,Yuvraj Singh,50
Dwayne Smith,Aaron Finch,56.5
Dwayne Smith,Ajinkya Rahane,45
Dwayne Smith,Ambati Rayudu,73
Dwayne Smith,Brendon McCullum,53
Dwayne Smith,Chris Gayle,62
Dwayne Smith,David Miller,62
Dwayne Smith,David Warner,53
Dwayne Smith,de Villiers,61
Dwayne Smith,Dinesh Karthik,61
Dwayne Smith,du Plessis,65
Dwayne Smith,Dwayne Smith,0
Dwayne Smith,Gautam Gambhir,53
Dwayne Smith,Kieron Pollard,65
Dwayne Smith,Manish Pandey,61
Dwayne Smith,Michael Hussey,67
Dwayne Smith,MS Dhoni,66.5
Dwayne Smith,Murali Vijay,62
Dwayne Smith,Parthiv Patel,59
Dwayne Smith,Robin Uthappa,58
Dwayne Smith,Rohit Sharma,58
Dwayne Smith,Sanju Samson,62
Dwayne Smith,Shane Watson,61
Dwayne Smith,Shaun Marsh,62
Dwayne Smith,Shikhar Dhawan,61
Dwayne Smith,Steve Smith,34
Dwayne Smith,Suresh Raina,62
Dwayne Smith,Virat Kohli,53
Dwayne Smith,Yusuf Pathan,64
Dwayne Smith,Yuvraj Singh,62
Gautam Gambhir,Aaron Finch,58
Gautam Gambhir,Ajinkya Rahane,65
Gautam Gambhir,Ambati Rayudu,64
Gautam Gambhir,Brendon McCullum,40
Gautam Gambhir,Chris Gayle,48
Gautam Gambhir,David Miller,62
Gautam Gambhir,David Warner,40
Gautam Gambhir,de Villiers,71
Gautam Gambhir,Dinesh Karthik,61
Gautam Gambhir,du Plessis,50
Gautam Gambhir,Dwayne Smith,53
Gautam Gambhir,Gautam Gambhir,0
Gautam Gambhir,Kieron Pollard,61
Gautam Gambhir,Manish Pandey,65
Gautam Gambhir,Michael Hussey,73
Gautam Gambhir,MS Dhoni,48
Gautam Gambhir,Murali Vijay,58
Gautam Gambhir,Parthiv Patel,42
Gautam Gambhir,Robin Uthappa,53
Gautam Gambhir,Rohit Sharma,68
Gautam Gambhir,Sanju Samson,58
Gautam Gambhir,Shane Watson,89
Gautam Gambhir,Shaun Marsh,84
Gautam Gambhir,Shikhar Dhawan,53
Gautam Gambhir,Steve Smith,78
Gautam Gambhir,Suresh Raina,60
Gautam Gambhir,Virat Kohli,42
Gautam Gambhir,Yusuf Pathan,57
Gautam Gambhir,Yuvraj Singh,60
Kieron Pollard,Aaron Finch,57
Kieron Pollard,Ajinkya Rahane,73
Kieron Pollard,Ambati Rayudu,66
Kieron Pollard,Brendon McCullum,58
Kieron Pollard,Chris Gayle,57
Kieron Pollard,David Miller,58
Kieron Pollard,David Warner,59
Kieron Pollard,de Villiers,61
Kieron Pollard,Dinesh Karthik,53.5
Kieron Pollard,du Plessis,56
Kieron Pollard,Dwayne Smith,65
Kieron Pollard,Gautam Gambhir,61
Kieron Pollard,Kieron Pollard,0
Kieron Pollard,Manish Pandey,59
Kieron Pollard,Michael Hussey,73
Kieron Pollard,MS Dhoni,60
Kieron Pollard,Murali Vijay,53.5
Kieron Pollard,Parthiv Patel,51
Kieron Pollard,Robin Uthappa,66
Kieron Pollard,Rohit Sharma,64
Kieron Pollard,Sanju Samson,54
Kieron Pollard,Shane Watson,77
Kieron Pollard,Shaun Marsh,71
Kieron Pollard,Shikhar Dhawan,62
Kieron Pollard,Steve Smith,71
Kieron Pollard,Suresh Raina,60
Kieron Pollard,Virat Kohli,61
Kieron Pollard,Yusuf Pathan,66
Kieron Pollard,Yuvraj Singh,59
Manish Pandey,Aaron Finch,62
Manish Pandey,Ajinkya Rahane,59.5
Manish Pandey,Ambati Rayudu,74
Manish Pandey,Brendon McCullum,65
Manish Pandey,Chris Gayle,74
Manish Pandey,David Miller,74
Manish Pandey,David Warner,65
Manish Pandey,de Villiers,55
Manish Pandey,Dinesh Karthik,57
Manish Pandey,du Plessis,61
Manish Pandey,Dwayne Smith,61
Manish Pandey,Gautam Gambhir,65
Manish Pandey,Kieron Pollard,59
Manish Pandey,Manish Pandey,0
Manish Pandey,Michael Hussey,74
Manish Pandey,MS Dhoni,66
Manish Pandey,Murali Vijay,74
Manish Pandey,Parthiv Patel,65
Manish Pandey,Robin Uthappa,66
Manish Pandey,Rohit Sharma,53
Manish Pandey,Sanju Samson,74
Manish Pandey,Shane Watson,76
Manish Pandey,Shaun Marsh,67
Manish Pandey,Shikhar Dhawan,62
Manish Pandey,Steve Smith,71
Manish Pandey,Suresh Raina,62
Manish Pandey,Virat Kohli,65
Manish Pandey,Yusuf Pathan,73
Manish Pandey,Yuvraj Singh,65
Michael Hussey,Aaron Finch,40
Michael Hussey,Ajinkya Rahane,73
Michael Hussey,Ambati Rayudu,73
Michael Hussey,Brendon McCullum,73
Michael Hussey,Chris Gayle,55
Michael Hussey,David Miller,67
Michael Hussey,David Warner,73
Michael Hussey,de Villiers,50
Michael Hussey,Dinesh Karthik,73
Michael Hussey,du Plessis,48.5
Michael Hussey,Dwayne Smith,67
Michael Hussey,Gautam Gambhir,73
Michael Hussey,Kieron Pollard,73
Michael Hussey,Manish Pandey,74
Michael Hussey,Michael Hussey,0
Michael Hussey,MS Dhoni,73
Michael Hussey,Murali Vijay,73
Michael Hussey,Parthiv Patel,73
Michael Hussey,Robin Uthappa,38
Michael Hussey,Rohit Sharma,64
Michael Hussey,Sanju Samson,43
Michael Hussey,Shane Watson,43
Michael Hussey,Shaun Marsh,26
Michael Hussey,Shikhar Dhawan,39
Michael Hussey,Steve Smith,65
Michael Hussey,Suresh Raina,57
Michael Hussey,Virat Kohli,73
Michael Hussey,Yusuf Pathan,44
Michael Hussey,Yuvraj Singh,73
MS Dhoni,Aaron Finch,58
MS Dhoni,Ajinkya Rahane,73
MS Dhoni,Ambati Rayudu,71
MS Dhoni,Brendon McCullum,54
MS Dhoni,Chris Gayle,53
MS Dhoni,David Miller,65
MS Dhoni,David Warner,59
MS Dhoni,de Villiers,71
MS Dhoni,Dinesh Karthik,66
MS Dhoni,du Plessis,57
MS Dhoni,Dwayne Smith,66.5
MS Dhoni,Gautam Gambhir,48
MS Dhoni,Kieron Pollard,60
MS Dhoni,Manish Pandey,66
MS Dhoni,Michael Hussey,73
MS Dhoni,MS Dhoni,0
MS Dhoni,Murali Vijay,54
MS Dhoni,Parthiv Patel,47.5
MS Dhoni,Robin Uthappa,53
MS Dhoni,Rohit Sharma,68
MS Dhoni,Sanju Samson,58
MS Dhoni,Shane Watson,89
MS Dhoni,Shaun Marsh,80
MS Dhoni,Shikhar Dhawan,53
MS Dhoni,Steve Smith,78
MS Dhoni,Suresh Raina,60
MS Dhoni,Virat Kohli,61
MS Dhoni,Yusuf Pathan,57
MS Dhoni,Yuvraj Singh,52
Murali Vijay,Aaron Finch,57
Murali Vijay,Ajinkya Rahane,73
Murali Vijay,Ambati Rayudu,78
Murali Vijay,Brendon McCullum,52
Murali Vijay,Chris Gayle,59
Murali Vijay,David Miller,57
Murali Vijay,David Warner,60
Murali Vijay,de Villiers,61
Murali Vijay,Dinesh Karthik,39.5
Murali Vijay,du Plessis,53
Murali Vijay,Dwayne Smith,62
Murali Vijay,Gautam Gambhir,58
Murali Vijay,Kieron Pollard,53.5
Murali Vijay,Manish Pandey,74
Murali Vijay,Michael Hussey,73
Murali Vijay,MS Dhoni,54
Murali Vijay,Murali Vijay,0
Murali Vijay,Parthiv Patel,48
Murali Vijay,Robin Uthappa,60
Murali Vijay,Rohit Sharma,65
Murali Vijay,Sanju Samson,57
Murali Vijay,Shane Watson,83
Murali Vijay,Shaun Marsh,71
Murali Vijay,Shikhar Dhawan,60
Murali Vijay,Steve Smith,71
Murali Vijay,Suresh Raina,60
Murali Vijay,Virat Kohli,60
Murali Vijay,Yusuf Pathan,60
Murali Vijay,Yuvraj Singh,60
Parthiv Patel,Aaron Finch,58
Parthiv Patel,Ajinkya Rahane,73
Parthiv Patel,Ambati Rayudu,62
Parthiv Patel,Brendon McCullum,48
Parthiv Patel,Chris Gayle,53
Parthiv Patel,David Miller,60
Parthiv Patel,David Warner,47
Parthiv Patel,de Villiers,71
Parthiv Patel,Dinesh Karthik,59
Parthiv Patel,du Plessis,52
Parthiv Patel,Dwayne Smith,59
Parthiv Patel,Gautam Gambhir,42
Parthiv Patel,Kieron Pollard,51
Parthiv Patel,Manish Pandey,65
Parthiv Patel,Michael Hussey,73
Parthiv Patel,MS Dhoni,47.5
Parthiv Patel,Murali Vijay,48
Parthiv Patel,Parthiv Patel,0
Parthiv Patel,Robin Uthappa,53
Parthiv Patel,Rohit Sharma,68
Parthiv Patel,Sanju Samson,58
Parthiv Patel,Shane Watson,89
Parthiv Patel,Shaun Marsh,71
Parthiv Patel,Shikhar Dhawan,53
Parthiv Patel,Steve Smith,78
Parthiv Patel,Suresh Raina,60
Parthiv Patel,Virat Kohli,50
Parthiv Patel,Yusuf Pathan,57
Parthiv Patel,Yuvraj Singh,45
Robin Uthappa,Aaron Finch,42
Robin Uthappa,Ajinkya Rahane,71
Robin Uthappa,Ambati Rayudu,65
Robin Uthappa,Brendon McCullum,53
Robin Uthappa,Chris Gayle,49
Robin Uthappa,David Miller,56
Robin Uthappa,David Warner,53
Robin Uthappa,de Villiers,45
Robin Uthappa,Dinesh Karthik,65
Robin Uthappa,du Plessis,54
Robin Uthappa,Dwayne Smith,58
Robin Uthappa,Gautam Gambhir,53
Robin Uthappa,Kieron Pollard,66
Robin Uthappa,Manish Pandey,66
Robin Uthappa,Michael Hussey,38
Robin Uthappa,MS Dhoni,53
Robin Uthappa,Murali Vijay,60
Robin Uthappa,Parthiv Patel,53
Robin Uthappa,Robin Uthappa,0
Robin Uthappa,Rohit Sharma,62
Robin Uthappa,Sanju Samson,45
Robin Uthappa,Shane Watson,51
Robin Uthappa,Shaun Marsh,47
Robin Uthappa,Shikhar Dhawan,34
Robin Uthappa,Steve Smith,61
Robin Uthappa,Suresh Raina,40
Robin Uthappa,Virat Kohli,55
Robin Uthappa,Yusuf Pathan,41
Robin Uthappa,Yuvraj Singh,55
Rohit Sharma,Aaron Finch,56.5
Rohit Sharma,Ajinkya Rahane,65
Rohit Sharma,Ambati Rayudu,68
Rohit Sharma,Brendon McCullum,71
Rohit Sharma,Chris Gayle,63
Rohit Sharma,David Miller,63
Rohit Sharma,David Warner,68
Rohit Sharma,de Villiers,63
Rohit Sharma,Dinesh Karthik,63
Rohit Sharma,du Plessis,64
Rohit Sharma,Dwayne Smith,58
Rohit Sharma,Gautam Gambhir,68
Rohit Sharma,Kieron Pollard,64
Rohit Sharma,Manish Pandey,53
Rohit Sharma,Michael Hussey,64
Rohit Sharma,MS Dhoni,68
Rohit Sharma,Murali Vijay,65
Rohit Sharma,Parthiv Patel,68
Rohit Sharma,Robin Uthappa,62
Rohit Sharma,Rohit Sharma,0
Rohit Sharma,Sanju Samson,63
Rohit Sharma,Shane Watson,63
Rohit Sharma,Shaun Marsh,64
Rohit Sharma,Shikhar Dhawan,63
Rohit Sharma,Steve Smith,59
Rohit Sharma,Suresh Raina,63
Rohit Sharma,Virat Kohli,68
Rohit Sharma,Yusuf Pathan,68
Rohit Sharma,Yuvraj Singh,68
Sanju Samson,Aaron Finch,44.5
Sanju Samson,Ajinkya Rahane,73
Sanju Samson,Ambati Rayudu,58
Sanju Samson,Brendon McCullum,68
Sanju Samson,Chris Gayle,48
Sanju Samson,David Miller,44.5
Sanju Samson,David Warner,58
Sanju Samson,de Villiers,42
Sanju Samson,Dinesh Karthik,48
Sanju Samson,du Plessis,38
Sanju Samson,Dwayne Smith,62
Sanju Samson,Gautam Gambhir,58
Sanju Samson,Kieron Pollard,54
Sanju Samson,Manish Pandey,74
Sanju Samson,Michael Hussey,43
Sanju Samson,MS Dhoni,58
Sanju Samson,Murali Vijay,57
Sanju Samson,Parthiv Patel,58
Sanju Samson,Robin Uthappa,45
Sanju Samson,Rohit Sharma,63
Sanju Samson,Sanju Samson,0
Sanju Samson,Shane Watson,47.5
Sanju Samson,Shaun Marsh,48
Sanju Samson,Shikhar Dhawan,51
Sanju Samson,Steve Smith,66
Sanju Samson,Suresh Raina,61
Sanju Samson,Virat Kohli,58
Sanju Samson,Yusuf Pathan,55
Sanju Samson,Yuvraj Singh,58
Shane Watson,Aaron Finch,38
Shane Watson,Ajinkya Rahane,73
Shane Watson,Ambati Rayudu,89
Shane Watson,Brendon McCullum,89
Shane Watson,Chris Gayle,51
Shane Watson,David Miller,58
Shane Watson,David Warner,89
Shane Watson,de Villiers,39
Shane Watson,Dinesh Karthik,75
Shane Watson,du Plessis,56
Shane Watson,Dwayne Smith,61
Shane Watson,Gautam Gambhir,89
Shane Watson,Kieron Pollard,77
Shane Watson,Manish Pandey,76
Shane Watson,Michael Hussey,43
Shane Watson,MS Dhoni,89
Shane Watson,Murali Vijay,83
Shane Watson,Parthiv Patel,89
Shane Watson,Robin Uthappa,51
Shane Watson,Rohit Sharma,63
Shane Watson,Sanju Samson,47.5
Shane Watson,Shane Watson,0
Shane Watson,Shaun Marsh,35
Shane Watson,Shikhar Dhawan,56
Shane Watson,Steve Smith,56
Shane Watson,Suresh Raina,62
Shane Watson,Virat Kohli,89
Shane Watson,Yusuf Pathan,46
Shane Watson,Yuvraj Singh,89
Shaun Marsh,Aaron Finch,42
Shaun Marsh,Ajinkya Rahane,73
Shaun Marsh,Ambati Rayudu,86
Shaun Marsh,Brendon McCullum,78
Shaun Marsh,Chris Gayle,52
Shaun Marsh,David Miller,62
Shaun Marsh,David Warner,86
Shaun Marsh,de Villiers,39
Shaun Marsh,Dinesh Karthik,67
Shaun Marsh,du Plessis,51
Shaun Marsh,Dwayne Smith,62
Shaun Marsh,Gautam Gambhir,84
Shaun Marsh,Kieron Pollard,71
Shaun Marsh,Manish Pandey,67
Shaun Marsh,Michael Hussey,26
Shaun Marsh,MS Dhoni,80
Shaun Marsh,Murali Vijay,71
Shaun Marsh,Parthiv Patel,71
Shaun Marsh,Robin Uthappa,47
Shaun Marsh,Rohit Sharma,64
Shaun Marsh,Sanju Samson,48
Shaun Marsh,Shane Watson,35
Shaun Marsh,Shaun Marsh,0
Shaun Marsh,Shikhar Dhawan,47
Shaun Marsh,Steve Smith,48.5
Shaun Marsh,Suresh Raina,57
Shaun Marsh,Virat Kohli,86
Shaun Marsh,Yusuf Pathan,43
Shaun Marsh,Yuvraj Singh,86
Shikhar Dhawan,Aaron Finch,57
Shikhar Dhawan,Ajinkya Rahane,73
Shikhar Dhawan,Ambati Rayudu,65.5
Shikhar Dhawan,Brendon McCullum,53
Shikhar Dhawan,Chris Gayle,54
Shikhar Dhawan,David Miller,63
Shikhar Dhawan,David Warner,53
Shikhar Dhawan,de Villiers,39
Shikhar Dhawan,Dinesh Karthik,62
Shikhar Dhawan,du Plessis,50
Shikhar Dhawan,Dwayne Smith,61
Shikhar Dhawan,Gautam Gambhir,53
Shikhar Dhawan,Kieron Pollard,62
Shikhar Dhawan,Manish Pandey,62
Shikhar Dhawan,Michael Hussey,39
Shikhar Dhawan,MS Dhoni,53
Shikhar Dhawan,Murali Vijay,60
Shikhar Dhawan,Parthiv Patel,53
Shikhar Dhawan,Robin Uthappa,34
Shikhar Dhawan,Rohit Sharma,63
Shikhar Dhawan,Sanju Samson,51
Shikhar Dhawan,Shane Watson,56
Shikhar Dhawan,Shaun Marsh,47
Shikhar Dhawan,Shikhar Dhawan,0
Shikhar Dhawan,Steve Smith,56
Shikhar Dhawan,Suresh Raina,50.5
Shikhar Dhawan,Virat Kohli,53
Shikhar Dhawan,Yusuf Pathan,45
Shikhar Dhawan,Yuvraj Singh,53
Steve Smith,Aaron Finch,55
Steve Smith,Ajinkya Rahane,60
Steve Smith,Ambati Rayudu,78
Steve Smith,Brendon McCullum,78
Steve Smith,Chris Gayle,66
Steve Smith,David Miller,71
Steve Smith,David Warner,78
Steve Smith,de Villiers,66.5
Steve Smith,Dinesh Karthik,71
Steve Smith,du Plessis,48
Steve Smith,Dwayne Smith,34
Steve Smith,Gautam Gambhir,78
Steve Smith,Kieron Pollard,71
Steve Smith,Manish Pandey,71
Steve Smith,Michael Hussey,65
Steve Smith,MS Dhoni,78
Steve Smith,Murali Vijay,71
Steve Smith,Parthiv Patel,78
Steve Smith,Robin Uthappa,61
Steve Smith,Rohit Sharma,59
Steve Smith,Sanju Samson,66
Steve Smith,Shane Watson,56
Steve Smith,Shaun Marsh,48.5
Steve Smith,Shikhar Dhawan,56
Steve Smith,Steve Smith,0
Steve Smith,Suresh Raina,55
Steve Smith,Virat Kohli,78
Steve Smith,Yusuf Pathan,66
Steve Smith,Yuvraj Singh,78
Suresh Raina,Aaron Finch,61
Suresh Raina,Ajinkya Rahane,73
Suresh Raina,Ambati Rayudu,66
Suresh Raina,Brendon McCullum,60
Suresh Raina,Chris Gayle,62
Suresh Raina,David Miller,55
Suresh Raina,David Warner,60
Suresh Raina,de Villiers,50.5
Suresh Raina,Dinesh Karthik,59
Suresh Raina,du Plessis,55
Suresh Raina,Dwayne Smith,62
Suresh Raina,Gautam Gambhir,60
Suresh Raina,Kieron Pollard,60
Suresh Raina,Manish Pandey,62
Suresh Raina,Michael Hussey,57
Suresh Raina,MS Dhoni,60
Suresh Raina,Murali Vijay,60
Suresh Raina,Parthiv Patel,60
Suresh Raina,Robin Uthappa,40
Suresh Raina,Rohit Sharma,63
Suresh Raina,Sanju Samson,61
